Real_FileName,Start_Time_ms,Hop_BW_MHz,Hop_Dur_ms,Video_Period_ms,Video_DutyCycle_pct,Predicted_Model,Match_Score
T1000_D00_S0000,900,1.220703125,0.691840000000001,3.73612307692308,75.6920014171751,Phantom 4 Pro,6.05245656139323
T1000_D00_S0000,950,1.3671875,0.793600000000002,4.04768,72.9082485055915,Phantom 4 Pro,5.86039096996541
T1000_D00_S0000,1000,1.50146484375,0.854000000000002,2.77944,66.6837060502637,Phantom 4 Pro,6.57305813569344
T1000_D00_S0000,1050,1.68235085227273,0.891025454545456,3.70608,72.6617210457009,Phantom 4 Pro,6.04495051075369
T1000_D00_S0000,1100,1.07421875,0.623360000000001,3.81418666666667,73.9320526887606,Phantom 4 Pro,6.02047067826546
T1000_D00_S0000,1150,1.57470703125,0.858200000000002,2.04402666666667,61.9419404765106,Phantom 4 Pro,6.99253311722931
T1000_D00_S0000,1200,1.73725328947368,0.996244210526318,2.31609263157895,57.2720309247271,Phantom 4 Pro,6.82398682326485
T1000_D00_S0000,1250,1.666259765625,0.955360000000002,3.26289066666667,70.3994712293178,Phantom 4 Pro,6.28758492226797
T1000_D00_S0000,1300,1.65127840909091,0.911010909090911,2.29937777777779,66.6793133960435,Phantom 4 Pro,6.84181258494748
T1000_D00_S0000,1350,1.61830357142857,0.961980952380954,2.29080380952381,71.1799239935377,Phantom 4 Pro,6.83972795827113
T1001_D00_S0000,0,NaN,NaN,4.306048,72.7264815296539,Phantom 4 Pro,33.0752582057692
T1001_D00_S0000,50,NaN,NaN,3.76925538461538,76.1699277739601,Phantom 4 Pro,33.2365481869767
T1001_D00_S0000,100,NaN,NaN,4.23499636363636,75.5818470864388,Phantom 4 Pro,33.0961522841885
T1001_D00_S0000,150,NaN,NaN,4.00360727272728,76.1784868232844,Phantom 4 Pro,33.1651604482456
T1001_D00_S0000,200,NaN,NaN,4.309824,73.6599490636479,Phantom 4 Pro,33.0741517035732
T1001_D00_S0000,250,NaN,NaN,3.76925538461539,74.3991805348918,Phantom 4 Pro,33.2365481869767
T1001_D00_S0000,300,NaN,NaN,4.16436363636364,75.4225003772396,Phantom 4 Pro,33.1170612023121
T1001_D00_S0000,350,NaN,NaN,4.5808,74.8935758349317,Phantom 4 Pro,32.9957774365145
T1001_D00_S0000,400,NaN,NaN,4.32616727272728,73.5606789080733,Phantom 4 Pro,33.0693670885194
T1001_D00_S0000,450,2.63671875,0.35712,4.400256,74.3003000464059,Phantom 4 Pro,5.80263328213831
T1001_D00_S0000,500,NaN,NaN,4.04624,73.8120002348577,Phantom 4 Pro,33.1523353345975
T1001_D00_S0000,550,1.07421875,0.442880000000001,4.50501818181818,73.0608514413992,Phantom 4 Pro,5.66702279388554
T1001_D00_S0000,600,1.26953125,0.329600000000001,3.88229333333334,75.6233641310137,Phantom 4 Pro,6.03792500526016
T1001_D00_S0000,650,1.66015625,0.329600000000001,4.4,74.3256585748979,Phantom 4 Pro,5.75524503082229
T1001_D00_S0000,700,NaN,NaN,4.00373333333333,75.3407121646215,Phantom 4 Pro,33.1651224522255
T1001_D00_S0000,750,NaN,NaN,4.00373333333333,75.0281139405958,Phantom 4 Pro,33.1651224522255
T1001_D00_S0000,800,NaN,NaN,3.86266666666667,77.983171615689,Phantom 4 Pro,33.2079136217726
T1001_D00_S0000,850,NaN,NaN,3.88765090909091,76.2092702420804,Phantom 4 Pro,33.2002952417055
T1001_D00_S0000,900,NaN,NaN,4.38120727272728,71.9978846917875,Phantom 4 Pro,33.0533080572919
T1001_D00_S0000,950,NaN,NaN,3.70717538461539,74.9761172550346,Phantom 4 Pro,33.255709864068
T1001_D00_S0000,1000,NaN,NaN,3.84421333333334,75.3022102486464,Phantom 4 Pro,33.2135514936124
T1001_D00_S0000,1050,NaN,NaN,4.1936290909091,70.4017670440143,Phantom 4 Pro,33.1083812713135
T1001_D00_S0000,1100,NaN,NaN,3.74656000000001,73.1711007277619,Phantom 4 Pro,33.2435412047754
T1001_D00_S0000,1150,NaN,NaN,4.05882666666668,75.6341827089992,Phantom 4 Pro,33.1485584489488
T1001_D00_S0000,1200,NaN,NaN,3.81488,74.0493273146279,Phantom 4 Pro,33.2225325556978
T1001_D00_S0000,1250,NaN,NaN,3.99994181818182,73.9313615699062,Phantom 4 Pro,33.1662654460786
T1001_D00_S0000,1300,NaN,NaN,4.04837333333334,74.8449261164506,Phantom 4 Pro,33.1516948784328
T1001_D00_S0000,1350,NaN,NaN,4.04837333333334,72.5558292093565,Phantom 4 Pro,33.1516948784328
T1001_D00_S0000,1400,NaN,NaN,3.83333333333333,77.8448736830469,Phantom 4 Pro,33.2168799123444
T1001_D00_S0000,1450,NaN,NaN,4.50003200000001,76.630917020805,Phantom 4 Pro,33.0189247553736
T1001_D00_S0000,1500,NaN,NaN,3.99157333333333,77.0942093725701,Phantom 4 Pro,33.1687896122551
T1001_D00_S0000,1550,NaN,NaN,3.99157333333333,72.1104968982016,Phantom 4 Pro,33.1687896122551
T1001_D00_S0000,1600,NaN,NaN,3.91796363636364,73.4767721670519,Phantom 4 Pro,33.1910749635755
T1001_D00_S0000,1650,NaN,NaN,4.08330666666666,75.1360470782246,Phantom 4 Pro,33.1412251835592
T1001_D00_S0000,1700,NaN,NaN,4.08816,74.143277576097,Phantom 4 Pro,33.1397732669613
T1001_D00_S0000,1750,NaN,NaN,4.00480000000001,77.0572006149331,Phantom 4 Pro,33.1648009648784
T1001_D00_S0000,1800,NaN,NaN,3.99546666666667,73.7265341716688,Phantom 4 Pro,33.1676150366254
T1001_D00_S0000,1850,NaN,NaN,4.07882666666668,71.2868660125593,Phantom 4 Pro,33.1425659886202
T1001_D00_S0000,1900,2.001953125,0.612160000000001,4.12596363636364,75.2762007752425,Phantom 4 Pro,5.86464533330335
T1001_D00_S0000,1950,NaN,NaN,4.11546666666667,75.7849848696776,Phantom 4 Pro,33.1316163085621
T1001_D00_S0000,2000,NaN,NaN,4.09322666666666,75.5978449160608,Phantom 4 Pro,33.1382582203417
T1001_D00_S0000,2050,1.07421875,0.696960000000001,4.09322666666666,75.395558691641,Phantom 4 Pro,5.85030589753209
T0000_D00_S0000,0,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,50,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,100,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,150,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,200,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,250,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,300,1.26953125,0.87616,NaN,NaN,Mavic Pro,0.375792985516336
T0000_D00_S0000,350,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,400,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,450,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,500,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,550,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,600,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,650,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,700,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,750,1.66015625,1.26752,NaN,NaN,Phantom 3,0.541583869411773
T0000_D00_S0000,800,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,850,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,900,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,950,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1000,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1050,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1100,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1150,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1200,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1250,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1300,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1350,NaN,NaN,NaN,NaN,Unknown,Inf
T0000_D00_S0000,1400,NaN,NaN,39.7267199999999,6.88060831601505,Phantom 4 Pro,40.7659676931432
T0000_D00_S0000,1450,2.40885416666667,0.979200000000002,NaN,NaN,Air 2S,0.482363629917322
